source,place,comment
GoogleMaps,Devils Marbles (Karlu Karlu),"Beautiful stone formations! Especially at sunset! There are different walks to do, short and long ones. One of them is even going on top of some boulders. I stayed one night at the camping ground for 3.30$ per persons. A lot of places there, including a toilet and a lots of barbecue areas."
GoogleMaps,Devils Marbles (Karlu Karlu),"Interesting landscape, really worth it to stop, walk and rest before continue your trip."
GoogleMaps,Devils Marbles (Karlu Karlu),"Incredible place, right next to the highway. We visited during weekday. Not many people and it has got toilets"
GoogleMaps,Devils Marbles (Karlu Karlu),"Wow, wow, wow, did you go early in the morning you do have to pay to see them. Worth seeing on a long trip"
GoogleMaps,Devils Marbles (Karlu Karlu),"The Devils Marbles (Karlu Karlu) is one of the highlights on my trip to Australia. Nature is scary and beautiful, and this is beautiful example of it. Really close to Stuart Highway and definitely worth a visit. Shows what thousand of years of erosion can create. I unfortunately did not visit during sunset, but I bet they are beautiful."
GoogleMaps,Devils Marbles (Karlu Karlu),"Karlu Karlu Stunning…and energetically beautiful! One of my fave places. Visited in daytime at 36 degrees, but sunrise was THE BEST!"
GoogleMaps,Devils Marbles (Karlu Karlu),"Phone reception with Optus, toilets and beautiful rocks!"
GoogleMaps,Devils Marbles (Karlu Karlu),Definitely worth pulling off the highway to see these dramatic rock formations. A short walk and climb to the lookout.
GoogleMaps,Devils Marbles (Karlu Karlu),"Hot Hot Hot is the first thing I noticed. The view though is amazing!!!! There is a small retunda which explains how it all happened and some history. There also is a walk that you can do, however it was very hot when we arrived and we were …"
GoogleMaps,Devils Marbles (Karlu Karlu),This is only just off the highway. You can pull over for a quick look/ photo or have an explore. If on a tight travel schedule you can see this with only addling 5 minutes to your trip.
GoogleMaps,Devils Marbles (Karlu Karlu),Don't forget to go out and check out the night sky. We did the long drive in and are glad that we did. The hard part out here is the inescapable heat and flies. But it's an experience and it's worth it to see this natural phenomenon. Once …
GoogleMaps,Devils Marbles (Karlu Karlu),It was about 15-20 minutes walk. Nice view from the lookout. Good to have a break on the long day drive from Alice Spring to the north. And it got free Wifi there if you are desperately looking for network...
GoogleMaps,Devils Marbles (Karlu Karlu),Interesting place to visit right on the Stuart Highway. You can read about the local and indigenous history. Walk to the lookout and around the boulders. Each formation is different.
GoogleMaps,Devils Marbles (Karlu Karlu),Stopped over the the Devils Marbles on our way down to Alice Springs. Very interesting and unique place to visit. Managed to get some amazing photos of a ferocious storm behind the marbles. Would have loved to see them on a starry night too.
GoogleMaps,Devils Marbles (Karlu Karlu),Definitely worth a visit. Just off the Stuart Highway and easy to get to.
GoogleMaps,Devils Marbles (Karlu Karlu),Good camp ground site 5 was close to fire pit and sheltered tables. Free WiFi at the day use shelter and reaches to the lookout near the camp ground. …
GoogleMaps,Devils Marbles (Karlu Karlu),Great place. Don’t forget to eat at pub close by
GoogleMaps,Devils Marbles (Karlu Karlu),Must go to and stay place
GoogleMaps,Devils Marbles (Karlu Karlu),"This was a fun place to explore! The walk around the park is pretty flat, but it’s a great place to stretch your legs"
GoogleMaps,Devils Marbles (Karlu Karlu),This is not the site of Devils Marbles. Incorrect pin placement. Google contacted but would not remove pin.
GoogleMaps,Devils Marbles (Karlu Karlu),Such an Awesome place well worth staying there if your driving down the Stuart Highway! Loved the free Wi Fi too!
GoogleMaps,Devils Marbles (Karlu Karlu),"Love them, much larger than I expected and a lot more worth a look"
GoogleMaps,Devils Marbles (Karlu Karlu),This is located a short drive from the Stuart highway and has plenty of parking available.There are toilets and a shaded picnic table area.There is a camping area nearby which must be pre-booked online. …
GoogleMaps,Devils Marbles (Karlu Karlu),Totally a must see when driving the Stuart Highway. We stopped for a few hours even had lunch after walking the marbles. Plenty of room to park up for large caravans. Another NT iconic location ticketed off ✔️
GoogleMaps,Devils Marbles (Karlu Karlu),Easily hikeable and really cool.
GoogleMaps,Devils Marbles (Karlu Karlu),Beautiful part of Australia. Quite scenic and an easy walk up for a great view
GoogleMaps,Devils Marbles (Karlu Karlu),It is an amazing place that you have to visit.
GoogleMaps,Devils Marbles (Karlu Karlu),Worth visiting
GoogleMaps,Devils Marbles (Karlu Karlu),It’s worth a stop!
GoogleMaps,Devils Marbles (Karlu Karlu),Beautiful spot. Worth the stay.
GoogleMaps,Devils Marbles (Karlu Karlu),Absolutely stunning country through here! Really cool to be able to walk amongst the rocks and a beautiful lookout over culturally significant area up an easy walk. …
GoogleMaps,Devils Marbles (Karlu Karlu),Pretty cool rock formations
GoogleMaps,Devils Marbles (Karlu Karlu),"Must see, take a break and pull off from the highway. It's definitely worth it."
GoogleMaps,Devils Marbles (Karlu Karlu),"A welcome break on the motorbike to find these odd marbles in the middle of nowhere on route down from Darwin to Alice, and yes its toasty hot out here. One of the few things to stop by or memorable too."
GoogleMaps,Devils Marbles (Karlu Karlu),"It was ok. Just some rocks. Being from desert country or wasn't much special. Toilets available. Couple short walks /hikes to do. Lots of flies and not much shade. Also seems to get packed really early in the day, so best to come early and …"
GoogleMaps,Devils Marbles (Karlu Karlu),"This place is miraculous! The formations are unbelievable how they are formed. We completed all the walks in the area which is only just close to 6km, every area you see has so many different rock formations. Please respect the no photo …"
GoogleMaps,Devils Marbles (Karlu Karlu),"If you are on the Stuart highway you have to pull out here. It's a wonderful and magic place. It's not crowded at all, but for us was it the same spirit like at Uluru. Pack some water if you go for a longer walk."
GoogleMaps,Devils Marbles (Karlu Karlu),"Amazing place to visit. The colours at sunrise and sunset are so vivid. Unfortunately NT Parks, in their wisdom, have implemented an online booking system.... but there's no service for a heck of a long way. You also need a computer to book as the system doesn't work on mobiles or iPads."
GoogleMaps,Devils Marbles (Karlu Karlu),I loved seeing the devils marbles because they were so cool I pushed One over and squished someone that was my favorite part Xoxo goosip girl
GoogleMaps,Devils Marbles (Karlu Karlu),Pretty cool bunch of rocks if you ask me.
GoogleMaps,Devils Marbles (Karlu Karlu),Haven’t been in years and looking forward to staying overnight have definitely booked for the night and 12 bucks a stay Have been doing some research on NT site and highly recommended to pay and even …
GoogleMaps,Devils Marbles (Karlu Karlu),"Unbelievable this place, someone was very good back in the day placing all these boulders where they sit. Has toilets and lots of space to park up for a day or night. …"
GoogleMaps,Devils Marbles (Karlu Karlu),Lovely place but the campground is ordinary. You can do all the walks in a couple of hours.
GoogleMaps,Devils Marbles (Karlu Karlu),Definitely take a detour from the highway and check it out. Stretch the legs. Use the Wifi
GoogleMaps,Devils Marbles (Karlu Karlu),This is an amazing place. Sunrise and sunset are great photo opportunities. We always stay a couple of days walling in and around the rocks
GoogleMaps,Devils Marbles (Karlu Karlu),"Spent 3 days-2 nights here, but could only explore the surroundings either dusk or at dawn due to the heat. Would love to experience it more towards April, although the night sky and electrical storms would not be as spectacular."
